index,adress,price,url,x,y
8,"Poznañ, Grunwald,  Promienista 128",1 300,https://www.otodom.pl/oferta/luksusowy-2-pokojowy-apartament-z-tarasem-garaz-ID3bwdy.html#40d32a985e,16.870661,52.388646
9,"Poznañ, Pi¹tkowo,  Franciszka Stró¿yñskiego",1 800,https://www.otodom.pl/oferta/z-2012r-winda-miejsce-postojowe-pokoje-oddzielne-ID3E9Ev.html#40d32a985e,0,0
10,"Poznañ, Rataje,  Armii Krajowej",1 850,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-na-wynajem-ID3E9Di.html#40d32a985e,16.953599,52.378047
11,"Poznañ, Strzeszyn,  Literacka",1 690,https://www.otodom.pl/oferta/bezposrednio-2pok-umeblowane-mieszkanie-strzeszyn-ID3E7zi.html#40d32a985e,16.869061,52.450825
12,"Poznañ, Grunwald, Wojskowa",1 850,https://www.otodom.pl/oferta/wynajme-mieszkanie-3-pokojowe-bezposrednio-ID3E920.html#40d32a985e,16.893099,52.402789
13,"Poznañ, Wilda,  Rolna",1 200,https://www.otodom.pl/oferta/mieszkanie-41-m-poznan-ID3E92A.html#40d32a985e,16.916534,52.382676
14,"Poznañ, Wilda, Ul. Saperska",1 600,https://www.otodom.pl/oferta/mieszkanie-48-50-m-poznan-ID3E92M.html#40d32a985e,0,0
15,"Poznañ, Wilda, Antoniego Józefa Madaliñskiego",1 450,https://www.otodom.pl/oferta/2-pokoje-na-wynajem-w-kamienicy-wilda-madalin-ID3E8SQ.html#40d32a985e,0,0
16,"Poznañ, Wilczak,  Serbska",3 500,https://www.otodom.pl/oferta/luksusowa-kawalerka-z-duzym-ogrodkiem-ul-serbska-ID3E8NO.html#40d32a985e,16.955037,52.429574
17,"Poznañ, Centrum,  Towarowa",1 300,https://www.otodom.pl/oferta/mieszkanie-53-m-poznan-ID3Dtev.html#40d32a985e,16.916261,52.404458
18,"Poznañ, Grunwald,  Jesienna",1 200,https://www.otodom.pl/oferta/mieszkanie-30-m-poznan-ID3E8Ag.html#40d32a985e,16.875019,52.409243
19,"Poznañ, Winogrady, Naramowicka Serbska Murawa S³owiañska os. Pod Lipami",1 250,https://www.otodom.pl/oferta/mieszkanie-55-30-m-poznan-ID3E87K.html#40d32a985e,0,0
20,"Poznañ, Grunwald,  Stanis³awa Przybyszewskiego",1 190,https://www.otodom.pl/oferta/kawalerka-na-grunwaldzie-dla-ukraincow-ID3E7Jy.html#40d32a985e,0,0
21,"Poznañ, Winogrady,  Na Murawie",1 190,https://www.otodom.pl/oferta/wysoki-standard-umeblowane-hala-garazowa-cytadela-ID3ALoT.html#40d32a985e,16.934765,52.427841
22,"Poznañ, Malta,  Katowicka",1 500,https://www.otodom.pl/oferta/ataner-ul-katowicka-umeblowane-blisko-posnanii-ID3E7Cv.html#40d32a985e,16.966465,52.395877
23,"Poznañ, Nowe Miasto, Katowicka",1 850,https://www.otodom.pl/oferta/w-pelni-wyposazone-2pok-z-duzym-tarasem-garaz-ID3E7t6.html#40d32a985e,16.966465,52.395877
24,"Poznañ, Rataje,  Bohaterów II Wojny Œwiatowej",1 350,https://www.otodom.pl/oferta/okazja-rataje-3-osobne-umebl-pok-od-wrzesnia-ID3yNBW.html#40d32a985e,16.949536,52.383376
25,"Poznañ, Je¿yce,  Zwierzyniecka",1 200,https://www.otodom.pl/oferta/apartament-w-centrum-garaz-wysoki-standard-ID3E7h2.html#40d32a985e,16.902147,52.408926
26,"Poznañ, Podolany, Kartuska",3 250,https://www.otodom.pl/oferta/aktualne-super-lokalizacja-poznan-podolany-ID3E712.html#40d32a985e,16.878837,52.451167
27,"Poznañ, Grunwald,  Józefa Che³moñskiego",2 200,https://www.otodom.pl/oferta/grunwald-chelmonskiego-stylowe-studio-na-wynajem-ID3E6Xu.html#40d32a985e,0,0
28,"Poznañ, Centrum, Za Cytadel¹",1 300,https://www.otodom.pl/oferta/gustowny-apartament-za-cytadela-ID3E6Na.html#40d32a985e,16.942577,52.424319
29,"Poznañ, Topolowa 5",1 700,https://www.otodom.pl/oferta/najtansza-kawalerka-w-centrum-top-widok-i-okolica-ID3E6vY.html#40d32a985e,16.850562,52.423870
30,"Poznañ, Rataje,  Armii Krajowej",2 499,https://www.otodom.pl/oferta/os-armii-krajowej-2-pok-miesz-za-1400-calosc-ID3E6hu.html#40d32a985e,16.953599,52.378047
0,Poznañ,1 800,https://www.otodom.pl/oferta/wyjatkowe-wnetrze-na-poludniu-poznania-okazja-ID3zsFp.html#36d48626bf,16.953599,52.378047
1,"Poznañ, Garbary,  Garbary",1 850,https://www.otodom.pl/oferta/luksusowy-apartament-ul-garbary-poznan-44m2-ID34xqA.html#36d48626bf,16.935807,52.401014
2,"Poznañ, Rataje,  Na Miasteczku",1 300,https://www.otodom.pl/oferta/nowa-kawalerka-40m2-rondo-rataje-bezposrednio-ID32hwm.html#36d48626bf,16.949359,52.397146
3,"Poznañ, Winogrady,  Wichrowe Wzgórze",1 200,https://www.otodom.pl/oferta/mieszkanie-65-m2-z-ogrodkiem-po-remoncie-ID2Ajpu.html#36d48626bf,16.936625,52.439562
4,"Poznañ, Naramowice,  B³a¿eja",1 300,https://www.otodom.pl/oferta/jasna-kawalerka-na-naramowicach-ID3xxAn.html#36d48626bf,16.940683,52.458776
5,"Poznañ, Centrum, ul marratonska",2 300,https://www.otodom.pl/oferta/centrum-na-prestizowym-osiedlu-maraton-gardens-ID39O76.html#36d48626bf,0,0
6,"Poznañ,  Zwierzyniecka",2 200,https://www.otodom.pl/oferta/polecam-nowe-3-pokojowe-mieszkanie-na-os-zajezdnia-ID3Dx6s.html#36d48626bf,16.902147,52.408926
7,"Poznañ, Wilda, rynek Wildecki",1 200,https://www.otodom.pl/oferta/wilda-blisko-rynku-niezalezny-uklad-ID3E5La.html#36d48626bf,16.920561,52.393957
8,"Poznañ, Grunwald, Jakuba Krauthofera",1 300,https://www.otodom.pl/oferta/2-pok-z-oddzielna-jasna-kuchnia-na-grunwaldzie-ID3E5IU.html#36d48626bf,0,0
9,"Poznañ, Rataje,  Piastowskie",1 800,https://www.otodom.pl/oferta/2-niezalezne-pokoje-na-ratajach-do-wynajecia-ID3E5Du.html#36d48626bf,16.942109,52.387531
10,"Poznañ, Rataje,  œw. Rocha",1 850,https://www.otodom.pl/oferta/ul-sw-rocha-od-1-lipca-2-pokojowe-ID3E5v0.html#36d48626bf,0,0
11,"Poznañ, Dolna Wilda, Dezyderego Ch³apowskiego",1 690,https://www.otodom.pl/oferta/apartament-2-pok-chlapowskiego-pierwszy-najem-ID3E5ko.html#36d48626bf,0,0
12,"Poznañ, Rataje,  Rusa",1 850,https://www.otodom.pl/oferta/mieszkanie-poznan-rataje-ul-osiedle-rusa-ID3E4Kc.html#36d48626bf,16.981680,52.388643
13,"Poznañ, Pi¹tkowo,  Stefana Batorego",1 200,https://www.otodom.pl/oferta/mieszkanie-55-m-poznan-ID3DJQc.html#36d48626bf,16.926342,52.456025
14,"Poznañ, Grunwald,  Wojciecha Cybulskiego",1 600,https://www.otodom.pl/oferta/pokoj-dla-2-osob-z-kuchnia-i-lazienka-osobne-wejsc-ID3E576.html#36d48626bf,0,0
15,"Poznañ, Naramowice, Jasna Rola",1 450,https://www.otodom.pl/oferta/na-wynajem-kawalerka-w-bardzo-wysokim-standardzie-ID3E4YM.html#36d48626bf,16.947514,52.449970
16,"Poznañ, Grunwald, Sieradzka",3 500,https://www.otodom.pl/oferta/kawalerka-z-balkonem-wyposazone-umeblowane-ID3E4O0.html#36d48626bf,16.851939,52.384796
17,"Poznañ, Rataje,  Armii Krajowej",1 300,https://www.otodom.pl/oferta/nieaktualne-ID3E4AU.html#36d48626bf,16.953599,52.378047
18,"Poznañ, Rataje, Milczañska",1 200,https://www.otodom.pl/oferta/mieszkanie-120-m-poznan-ID3E42v.html#36d48626bf,16.964752,52.393060
19,"Poznañ, Centrum, Zwierzyniecka",1 250,https://www.otodom.pl/oferta/mieszkanie-37-m-poznan-ID3E3uk.html#36d48626bf,16.902147,52.408926
20,"Poznañ, Suchy Las",1 190,https://www.otodom.pl/oferta/wynajem-mieszkania-z-ogrodem-piatkowo-suchy-las-ID3E33O.html#36d48626bf,15.322251,52.691677
21,"Poznañ, Górczyn, Górki",1 190,https://www.otodom.pl/oferta/mieszkanie-33-m-poznan-ID3E2ny.html#36d48626bf,16.891472,52.384455
22,"Poznañ, Centrum, Towarowa",1 500,https://www.otodom.pl/oferta/mieszkanie-64-m-poznan-ID3E2lq.html#36d48626bf,16.916261,52.404458
23,"Poznañ, Centrum, Towarowa",1 850,https://www.otodom.pl/oferta/mieszkanie-64-m-poznan-ID3E2lm.html#36d48626bf,16.916261,52.404458
24,"Poznañ, Topolowa",1 350,https://www.otodom.pl/oferta/mieszkanie-26-m-poznan-ID3E288.html#36d48626bf,16.916261,52.404458
25,"Poznañ, Dominikañska",1 200,https://www.otodom.pl/oferta/mieszkanie-32-m-poznan-ID3E28c.html#36d48626bf,16.916261,52.404458
26,"Poznañ, Rataje,  Katowicka",3 250,https://www.otodom.pl/oferta/mieszkanie-32-m-poznan-ID3E27V.html#36d48626bf,16.966465,52.395877
27,"Poznañ, Garbary,  Garbary",2 200,https://www.otodom.pl/oferta/mieszkanie-52-m-poznan-ID3E27S.html#36d48626bf,16.935807,52.401014
28,"Poznañ, Centrum,  Wierzbiêcice",1 300,https://www.otodom.pl/oferta/bezczynszowa-umeblowana-kawalerka-w-centrum-ID3E1Sg.html#36d48626bf,16.921945,52.398121
29,"Poznañ, Je¿yce",1 700,https://www.otodom.pl/oferta/ul-staszica-3-pokojowe-mieszkanie-na-jezycach-ID3E1J6.html#36d48626bf,16.921945,52.398121
30,"Poznañ, Stare Miasto, Towarowa",2 499,https://www.otodom.pl/oferta/apartament-w-scislym-centrum-poznania-towarowa-37-ID3E1Ik.html#36d48626bf,16.916261,52.404458
0,"Poznañ, Centrum,  Mostowa",1 800,https://www.otodom.pl/oferta/trzypokojowe-centrum-ID3zHmD.html#0428519a74,16.940417,52.403654
1,"Poznañ, Wilda,  Mieczys³awa Niedzia³kowskiego",1 850,https://www.otodom.pl/oferta/nowe-mieszkanie-47-m2-2-pokoje-niedzialkowskiego-ID3C8cU.html#0428519a74,0,0
2,"Poznañ, Pi¹tkowo,  Kosmonautów",1 300,https://www.otodom.pl/oferta/3p-umeblowane-do-wynajmu-os-kosmonautow-poznan-ID39Bjs.html#0428519a74,16.941566,52.440319
3,"Poznañ, Górna Wilda",1 200,https://www.otodom.pl/oferta/mieszkanie-w-centrum-poznania-ID3BAGQ.html#0428519a74,16.922038,52.384256
4,"Poznañ, Centrum,  Mieczys³awa Niedzia³kowskiego",1 300,https://www.otodom.pl/oferta/mieszkanie-dwupokojowe-w-apartamentowcu-ID3CWWm.html#0428519a74,0,0
5,"Poznañ, Je¿yce, M¹czna",2 300,https://www.otodom.pl/oferta/centrum-jezyce-mieszkanie-2-pokoje-po-remoncie-ID3EFiM.html#0428519a74,16.908127,52.416525
6,"Poznañ, Grunwald,  Miêdzychodzka",2 200,https://www.otodom.pl/oferta/mieszkanie-2-pokoje-45-mkw-ul-miedzychodzka-ID3yXJR.html#0428519a74,16.877967,52.406492
7,"Poznañ, Grunwald",1 200,https://www.otodom.pl/oferta/polecam-do-najmu-mieszkanie-dwupokojowe-grunwald-ID3E1y4.html#0428519a74,16.877967,52.406492
8,"Poznañ, Rataje,  Piastowskie",1 300,https://www.otodom.pl/oferta/mieszkanie-41-m-poznan-ID3E1kU.html#0428519a74,16.942109,52.387531
9,"Poznañ, Grunwald, Parkowa",1 800,https://www.otodom.pl/oferta/mieszkanie-36-m-poznan-ID3E1ks.html#0428519a74,16.903078,52.400786
10,"Poznañ, Pi¹tkowo, Zygmunta Starego",1 850,https://www.otodom.pl/oferta/mieszkanie-31-m-poznan-ID3E1kQ.html#0428519a74,16.910507,52.459396
11,"Poznañ, Grunwald, Miêdzychodzka",1 690,https://www.otodom.pl/oferta/mieszkanie-50-70-m-poznan-ID3E1k8.html#0428519a74,16.877967,52.406492
12,"Poznañ, Je¿yce, Mylna",1 850,https://www.otodom.pl/oferta/mieszkanie-40-m-poznan-ID3E1kg.html#0428519a74,16.908318,52.414756
13,"Poznañ, Nowe Miasto, Krañcowa",1 200,https://www.otodom.pl/oferta/mieszkanie-twoja-malta-ID3E1c4.html#0428519a74,16.978139,52.412773
14,"Poznañ, Dêbiec",1 600,https://www.otodom.pl/oferta/mieszkanie-48-m-poznan-ID3E172.html#0428519a74,16.978139,52.412773
15,"Poznañ, Garbary",1 450,https://www.otodom.pl/oferta/apartament-w-centrum-miasta-garbary-2-pok-ID3E0N6.html#0428519a74,16.978139,52.412773
16,"Poznañ,  Or³a Bia³ego",3 500,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-wysoki-standard-rataje-ID3E0Is.html#0428519a74,16.961209,52.378072
17,"Poznañ, Górczyn,  Raszyñska",1 300,https://www.otodom.pl/oferta/ul-raszynska-kawalerka-do-wynajecia-ID3E0FO.html#0428519a74,16.875183,52.388323
18,"Poznañ, Rataje, Katowicka",1 200,https://www.otodom.pl/oferta/mieszkanie-73-m-poznan-ID3E0sI.html#0428519a74,16.966465,52.395877
19,"Poznañ, Ogrody,  Janusza Meissnera",1 250,https://www.otodom.pl/oferta/ogrody-meissnera-dwa-pokoje-ogrod-hala-gar-ID3E0dK.html#0428519a74,0,0
20,"Poznañ, Rataje, Na Miasteczku",1 190,https://www.otodom.pl/oferta/mieszkanie-48-m-poznan-ID3E05K.html#0428519a74,16.949359,52.397146
21,Poznañ,1 190,https://www.otodom.pl/oferta/mieszkanie-dwupokojowe-balkon-czyste-wyposazone-ID3DmWG.html#0428519a74,16.949359,52.397146
22,"Poznañ, Stare Miasto",1 500,https://www.otodom.pl/oferta/do-wynajecia-mieszkanie-65m2-poznan-stare-miasto-ID3E02Q.html#0428519a74,17.406394,52.089386
23,"Poznañ, Grunwald, Œniadeckich",1 850,https://www.otodom.pl/oferta/mieszkanie-116-m-poznan-ID3cEF4.html#0428519a74,16.904813,52.399748
24,"Poznañ, Naramowice,  Rubie¿",1 350,https://www.otodom.pl/oferta/funkcjonalne-mini-apartamenty-rubiez-naramowice-ID3DZCk.html#0428519a74,16.949667,52.448707
25,"Poznañ,  Rolna",1 200,https://www.otodom.pl/oferta/mieszkanie-37-m-poznan-ID3DZBa.html#0428519a74,16.916534,52.382676
26,"Poznañ, Grunwald,  Zorza",3 250,https://www.otodom.pl/oferta/przestronne-mieszkanie-na-grunwaldzie-ID3wU8E.html#0428519a74,16.880321,52.407791
27,"Poznañ, Garbary, Szyperska",2 200,https://www.otodom.pl/oferta/ekskluzywny-apartament-z-tarasem-na-starym-miescie-ID3DZjq.html#0428519a74,16.940453,52.412302
28,"Poznañ,  Armii Krajowej",1 300,https://www.otodom.pl/oferta/bezposrednio-3-pokoje-rataje-os-armii-krajowej-ID3DZhu.html#0428519a74,16.953599,52.378047
29,"Poznañ, Rataje,  œw. Rocha",1 700,https://www.otodom.pl/oferta/atrakcyjne-dwupokojowe-mieszkanie-na-sw-rocha-ID3DZ3O.html#0428519a74,0,0
30,"Poznañ, Rataje,  Milczañska",2 499,https://www.otodom.pl/oferta/polanka-milczanska-dwupokojowe-umeblowane-nowe-ID3DYVg.html#0428519a74,16.964752,52.393060
0,"Poznañ, Pi¹tkowo,  Ludwika Braille'a",1 800,https://www.otodom.pl/oferta/komfortowe-mieszkanie-2-pokoje-44-m2-piatkowo-ID3DksU.html#b4d12f0344,0,0
1,"Poznañ, Wilda,  Pami¹tkowa",1 850,https://www.otodom.pl/oferta/apartament-59m2-wysoki-standard-wilda-ID38Dd0.html#b4d12f0344,16.914981,52.386929
2,"Poznañ, Rataje,  Katowicka",1 300,https://www.otodom.pl/oferta/bezposrednio-kawalerka-z-basenem-ID3Dka0.html#b4d12f0344,16.966465,52.395877
3,"Poznañ,  27 Grudnia",1 200,https://www.otodom.pl/oferta/bez-prowizji-od-czerwca-centrum-27-grudnia-cicha-ID3DSFO.html#b4d12f0344,16.924249,52.408145
4,"Poznañ, Grunwald, Marcelinska",1 300,https://www.otodom.pl/oferta/czyste-sloneczne-i-cieple-mieszkanie-na-wynajem-ID3EPhC.html#b4d12f0344,16.890359,52.404942
5,Poznañ,2 300,https://www.otodom.pl/oferta/oryginalna-kawalerka-ID3E0q0.html#b4d12f0344,16.890359,52.404942
6,"Poznañ, Grunwald,  Jugos³owiañska",2 200,https://www.otodom.pl/oferta/ladne-po-generalnym-remoncie-ul-jugoslowianska-ID2R2G3.html#b4d12f0344,16.862896,52.394792
7,"Poznañ, Malta, Pobiedziska",1 200,https://www.otodom.pl/oferta/komfortowa-kawalerka-malta-pobiedziska-ID3DYNV.html#b4d12f0344,17.285283,52.472114
8,"Poznañ, Winogrady, Cytadela",1 300,https://www.otodom.pl/oferta/przy-cytadeli-125m2-z-ogrodem-i-garazem-ID3DYLO.html#b4d12f0344,16.942577,52.424319
9,"Poznañ, Winogrady, Hawelañska, Wilczak",1 800,https://www.otodom.pl/oferta/do-wynajecia-2-pok-45m2-ul-hawelanska-nowe-ID3DYHu.html#b4d12f0344,0,0
10,"Poznañ, Grunwald,  Wojskowa",1 850,https://www.otodom.pl/oferta/apartament-2-pokojowy-wojskowa-ID3DYog.html#b4d12f0344,16.893099,52.402789
11,"Poznañ,  Przemys³awa",1 690,https://www.otodom.pl/oferta/na-wynajem-2-pokoje-49m2-poznan-os-przemyslawa-ID3DYmA.html#b4d12f0344,17.003159,52.390091
12,"Poznañ, Rataje,  Piastowskie",1 850,https://www.otodom.pl/oferta/rataje-2-niezalezne-pokoje-do-wynajecia-za-1250-ID3DYbi.html#b4d12f0344,16.942109,52.387531
13,"Poznañ, Wilda",1 200,https://www.otodom.pl/oferta/apartament-deluxe-w-centrum-ID3DYav.html#b4d12f0344,16.942109,52.387531
14,"Poznañ, Wilda",1 600,https://www.otodom.pl/oferta/apartament-w-centrum-ID3DYas.html#b4d12f0344,16.942109,52.387531
15,"Poznañ, Pi¹tkowo,  W³adys³awa Jagie³³y",1 450,https://www.otodom.pl/oferta/mieszkanie-poznan-piatkowo-os-wl-jagielly-ID3DXTa.html#b4d12f0344,16.905588,52.455616
16,"Poznañ, Winogrady,  Pod Lipami",3 500,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-50m2-os-pod-lipami-ID3DXQM.html#b4d12f0344,16.944990,52.430450
17,"Poznañ, Wilda, Górna Wilda",1 300,https://www.otodom.pl/oferta/wyposazone-przestronne-mieszkanie-w-centrum-ID3DXQ4.html#b4d12f0344,16.925567,52.398315
18,"Poznañ, Podolany",1 200,https://www.otodom.pl/oferta/wynajme-mieszkanie-umeblowane-klimatyzacja-poznan-ID3DXKU.html#b4d12f0344,16.925567,52.398315
19,"Poznañ, Grunwald,  Elizy Orzeszkowej",1 250,https://www.otodom.pl/oferta/luksusowa-kawalerka-32m2-villa-na-ul-orzeszkowej-ID3DXK0.html#b4d12f0344,0,0
20,"Poznañ, Rataje, Katowicka, Polanka",1 190,https://www.otodom.pl/oferta/do-wynajecia-2-pok-56m2-katowicka-malta-rataje-ID3DXHy.html#b4d12f0344,0,0
21,"Poznañ, Rataje, Tysi¹clecia, Rusa",1 190,https://www.otodom.pl/oferta/2-pokojowe-48m2-os-tysiacelcia-rataje-malta-ID3DXD6.html#b4d12f0344,0,0
22,"Poznañ, Grunwald,  Œwierzawska",1 500,https://www.otodom.pl/oferta/wynajme-kawalerke-poznan-ul-swierzawska-grunwald-ID2Wdir.html#b4d12f0344,16.860422,52.401348
23,"Poznañ, Grunwald,  Jeleniogórska",1 850,https://www.otodom.pl/oferta/mieszkanie-49-m-poznan-ul-jeleniogorska-ID3DXu4.html#b4d12f0344,16.845991,52.390491
24,"Poznañ, Wilczak,  Wilczak",1 350,https://www.otodom.pl/oferta/winogrady-wilczak-2-pokjowe-z-widokiem-na-warte-ID3DXd2.html#b4d12f0344,16.953032,52.429486
25,"Poznañ, Centrum,  Ogrodowa",1 200,https://www.otodom.pl/oferta/centrum-ogrodowa-2-pokojowe-w-apartamentowcu-ID3DXbm.html#b4d12f0344,16.925125,52.403893
26,"Poznañ, Dolna Wilda,  Dezyderego Ch³apowskiego",3 250,https://www.otodom.pl/oferta/tanio-wynajme-3-pok-mieszkanie-w-centrum-poznania-ID3DX8Q.html#b4d12f0344,0,0
27,"Poznañ, Dêbiec",2 200,https://www.otodom.pl/oferta/przestronna-kawalerka-38-6-z-wydzielona-sypialnia-ID3DX2M.html#b4d12f0344,0,0
28,"Poznañ, Pi¹tkowo,  Stefana Batorego 55",1 300,https://www.otodom.pl/oferta/komfortowe-3-pokojowe-z-garazem-na-piatkowie-ID3BVQY.html#b4d12f0344,16.922765,52.462262
29,"Poznañ, Rataje, Katowicka",1 700,https://www.otodom.pl/oferta/katowicka-umeblowane-winda-garaz-ID3DVFa.html#b4d12f0344,16.966465,52.395877
30,"Poznañ, Antoninek,  Bo¿eny",2 499,https://www.otodom.pl/oferta/ladna-kawalerka-w-antoninku-ID3DVDq.html#b4d12f0344,17.002248,52.408557
0,"Poznañ, Rataje,  Romana Maya",1 800,https://www.otodom.pl/oferta/rataje-kawalerka-do-wynajecia-za-1100-zl-ID3xwTp.html#e83dfcd217,0,0
1,"Poznañ, Podolany,  Edwarda Raczyñskiego",1 850,https://www.otodom.pl/oferta/podolany-3-pokoje-ID3CDq8.html#e83dfcd217,0,0
2,"Poznañ, Centrum, Kazimierza Wielkiego",1 300,https://www.otodom.pl/oferta/centrum-galileo-apartament-taras-garaz-wynajme-ID3zoX5.html#e83dfcd217,16.937498,52.401601
3,"Poznañ, Grunwald, G³ogowska 70",1 200,https://www.otodom.pl/oferta/kawalerka-1os-1050zl-ze-wszystkimi-oplatami-ID3Djs8.html#e83dfcd217,16.900077,52.395642
4,"Poznañ, Dêbiec, REDPARK 28 CZERWCA",1 300,https://www.otodom.pl/oferta/wynajme-zupelnie-nowe-mieszkanie-ID3Bjw2.html#e83dfcd217,0,0
5,"Poznañ, Wilda,  Dezyderego Ch³apowskiego",2 300,https://www.otodom.pl/oferta/nowe-2-pok-swietna-lokalizacja-tramwaj-ID3Dpmg.html#e83dfcd217,0,0
6,"Poznañ, Je¿yce, Jackowskiego Polna Szamarzewskiego",2 200,https://www.otodom.pl/oferta/zupelnie-nowe-2pok-duzy-balkon-zamkniet-os-ID3AVOD.html#e83dfcd217,0,0
7,"Poznañ, Podolany,  ¯egiestowska",1 200,https://www.otodom.pl/oferta/komfortowe-mieszkanie-w-pelni-umeblowane-jak-nowe-ID2TDC1.html#e83dfcd217,16.873790,52.454901
8,"Poznañ, Staro³êka Ma³a, Falista 4a",1 300,https://www.otodom.pl/oferta/mieszkanie-50-m-poznan-ID3DVkc.html#e83dfcd217,0,0
9,"Poznañ, Pi¹tkowo, Soko³a",1 800,https://www.otodom.pl/oferta/piekne-wyposazone-czeka-na-pierwszych-najemcow-ID3DVi4.html#e83dfcd217,16.912851,52.429627
10,"Poznañ, St. Batorego",1 850,https://www.otodom.pl/oferta/mieszkanie-poznan-ul-os-stefana-batorego-ID37BHQ.html#e83dfcd217,16.926342,52.456025
11,"Poznañ, Warszawskie, Osiedle Moja Malta",1 690,https://www.otodom.pl/oferta/nowe-2-pokojowe-z-widokiem-na-malte-bez-prowizji-ID3BWCv.html#e83dfcd217,0,0
12,"Poznañ, Marcelin, Marceliñska",1 850,https://www.otodom.pl/oferta/nowe-mieszkanie-40-m2-wysoki-standard-garaz-ID3DWDe.html#e83dfcd217,16.890359,52.404942
13,"Poznañ, Jasna Rola",1 200,https://www.otodom.pl/oferta/mieszkanie-do-wynajecia-3-pokoje-76-m2-jasna-rola-ID3DWyo.html#e83dfcd217,16.942213,52.435418
14,"Poznañ, Rataje, Milczañska Inflancka Polanka Katowicka Malta Nowe Miasto Centrum Rataje",1 600,https://www.otodom.pl/oferta/okazja-nowe-mieszkanie-z-garazem-ID3DWmQ.html#e83dfcd217,0,0
15,"Poznañ, Centrum, Mickiewicza",1 450,https://www.otodom.pl/oferta/mieszkanie-24-m-poznan-ID3DWle.html#e83dfcd217,16.912492,52.412750
16,"Poznañ, Centrum, Mickiewicza",3 500,https://www.otodom.pl/oferta/mieszkanie-24-m-poznan-ID3DWli.html#e83dfcd217,16.912492,52.412750
17,"Poznañ, Grunwald, Marceliñska",1 300,https://www.otodom.pl/oferta/piekna-duza-umeblowana-kawalerka-z-balkonem-ID3DWl6.html#e83dfcd217,16.890359,52.404942
18,"Poznañ, Je¿yce,  Jana Henryka D¹browskiego",1 200,https://www.otodom.pl/oferta/ladna-kawalerka-z-balkonem-blisko-rynku-jezyckiego-ID3DUYI.html#e83dfcd217,0,0
19,"Poznañ, Garbary,  Garbary",1 250,https://www.otodom.pl/oferta/mieszkanie-48-04-m-poznan-ID3DUgo.html#e83dfcd217,16.935807,52.401014
20,"Poznañ, Stare Miasto,  Szyperska",1 190,https://www.otodom.pl/oferta/mieszkanie-50-m-poznan-ID3DUgk.html#e83dfcd217,16.940453,52.412302
21,"Poznañ, Nowe Miasto, Krañcowa",1 190,https://www.otodom.pl/oferta/mieszkanie-50-m-poznan-ID3DUgc.html#e83dfcd217,16.978139,52.412773
22,"Poznañ, Stare Miasto,  Dominikañska",1 500,https://www.otodom.pl/oferta/mieszkanie-31-m-poznan-ID3DUgg.html#e83dfcd217,16.935512,52.409711
23,"Poznañ, Centrum",1 850,https://www.otodom.pl/oferta/stylowy-apartament-w-centrum-miasta-garbary-95-ID3DU6E.html#e83dfcd217,16.935512,52.409711
24,"Poznañ, Sieradzka",1 350,https://www.otodom.pl/oferta/2-pokoje-na-sieradzkiej-ID3AAIP.html#e83dfcd217,16.935512,52.409711
25,"Poznañ, Stare Miasto, Królewska",1 200,https://www.otodom.pl/oferta/piatkowo-ul-krolewska-2-pok-balkon-ID3DTdu.html#e83dfcd217,16.899544,52.458464
26,"Poznañ, Naramowice",3 250,https://www.otodom.pl/oferta/dwupokojowe-na-naramowicach-ID3DT6k.html#e83dfcd217,16.899544,52.458464
27,"Poznañ, Grunwald, Marceliñska",2 200,https://www.otodom.pl/oferta/grunwald-marcelinska-ladne-umebl-z-parkingiem-ID3DT1m.html#e83dfcd217,16.890359,52.404942
28,"Poznañ, Centrum",1 300,https://www.otodom.pl/oferta/nowy-luksusowy-apartmamet-za-cytadela-wynajem-ID3pLhy.html#e83dfcd217,16.890359,52.404942
29,"Poznañ, Rataje, Os. Piastowskie",1 700,https://www.otodom.pl/oferta/mieszkanie-48-m-poznan-ID3DSJC.html#e83dfcd217,0,0
30,"Poznañ, Grunwald,  Stanis³awa Przybyszewskiego",2 499,https://www.otodom.pl/oferta/2-pokoje-grunwald-przybyszewskiego-marcelinksa-ID3DSo8.html#e83dfcd217,0,0
0,"Poznañ, Je¿yce,  Zwierzyniecka 32",1 800,https://www.otodom.pl/oferta/poznan-jezyce-zajezdnia-zwierzyniecka-32-ID3Djr2.html#8866369e16,17.089163,52.231422
1,"Poznañ, Wilda,  Rolna 39",1 850,https://www.otodom.pl/oferta/zamieszkaj-od-zaraz-na-wildzie-poznan-rolna-39-ID3DOag.html#8866369e16,16.915291,52.380208
2,"Poznañ,  Rolna",1 300,https://www.otodom.pl/oferta/mieszkanie-poznan-ul-rolna-ID2Rogd.html#8866369e16,16.916534,52.382676
3,"Poznañ, Staro³êka,  œw. Antoniego",1 200,https://www.otodom.pl/oferta/klimatyczne-mieszkanie-na-poddaszu-poznan-rataje-ID3ASw9.html#8866369e16,0,0
4,"Poznañ, Dêbiec, REDPARK 28 CZERWCA",1 300,https://www.otodom.pl/oferta/wynajme-zupelnie-nowe-mieszkanie-ID3Bjw2.html#8866369e16,0,0
